Timestamp;Project;Model;PromptType;Resolution;RunID;TestModule;Repeat;Status;ExecutionTime(sec);TotalTests;TotalTime(sec);MutationType;MutationDescription;ExpectedResult;Match
20250524_164949;shopizer;gpt4oHTML;medium;NO;3;test_login;1;fail;49.39;1;49.4;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4oHTML;medium;NO;5;test_login;1;fail;24.81;1;24.82;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4oHTML;simple;NO;1;test_filter;1;pass;4.97;1;4.99;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4oHTML;simple;NO;2;test_filter;1;pass;4.77;1;4.78;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4oHTML;simple;NO;1;test_login;1;fail;25.0;1;25.02;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4oHTML;simple;NO;5;test_addtocart;1;fail;6.12;1;6.13;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4oHTML;simple;NO;2;test_login;1;fail;24.66;1;24.67;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4oHTML;simple;NO;3;test_login;1;fail;24.08;1;24.09;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4oHTML;simple;NO;4;test_login;1;fail;24.04;1;24.06;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;1024;1;test_filter;1;pass;4.79;1;4.8;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4oHTML;simple;NO;5;test_login;1;fail;24.66;1;24.68;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4oHTML;simple;NO;5;test_register;1;fail;25.08;1;25.1;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;1024;2;test_filter;1;pass;4.97;1;4.98;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;1024;1;test_login;1;fail;25.33;1;25.34;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;1024;2;test_addtocart;1;error;30.4;1;30.42;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;1024;2;test_login;1;error;25.03;1;25.05;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;1024;4;test_filter;1;pass;4.77;1;4.78;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;1024;3;test_login;1;error;24.8;1;24.81;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;1024;5;test_filter;1;pass;5.11;1;5.12;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;768;1;test_filter;1;pass;4.75;1;4.77;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;1024;4;test_addtocart;1;fail;26.06;1;26.07;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;1024;4;test_login;1;error;24.74;1;24.77;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;768;2;test_login;1;error;24.59;1;24.61;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;768;3;test_login;1;pass;5.57;1;5.58;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;768;2;test_filter;1;pass;37.84;1;37.85;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;1024;5;test_register;1;error;49.29;1;49.3;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;768;4;test_filter;1;pass;5.5;1;5.51;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;768;1;test_login;1;error;53.98;1;54.0;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;768;4;test_login;1;error;25.2;1;25.21;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;source;1;test_filter;1;pass;4.84;1;4.86;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;source;2;test_filter;1;pass;6.11;1;6.13;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;768;5;test_login;1;fail;25.19;1;25.22;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;source;2;test_register;1;error;24.87;1;24.88;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;source;2;test_login;1;error;25.2;1;25.22;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;source;3;test_login;1;fail;24.77;1;24.78;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;2;test_filter;1;pass;5.17;1;5.18;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;detailed;source;5;test_login;1;fail;26.23;1;26.26;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;1;test_login;1;fail;24.55;1;24.57;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;1;test_register;1;error;24.61;1;24.64;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;2;test_login;1;fail;24.75;1;24.77;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;3;test_filter;1;pass;4.7;1;4.71;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;medium;1024;2;test_register;1;fail;24.88;1;24.9;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;detailed;source;4;test_login;1;fail;65.47;1;65.48;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;3;test_login;1;fail;24.77;1;24.78;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;3;test_register;1;error;24.92;1;24.95;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;4;test_login;1;fail;24.82;1;24.83;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;4;test_register;1;error;24.67;1;24.7;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;768;1;test_filter;1;pass;5.02;1;5.04;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;medium;1024;5;test_login;1;fail;24.72;1;24.73;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;5;test_addtocart;1;pass;37.83;1;37.84;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;medium;768;1;test_login;1;error;24.59;1;24.61;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;768;3;test_filter;1;pass;4.7;1;4.72;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;medium;768;2;test_login;1;fail;24.69;1;24.7;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;768;2;test_register;1;fail;25.13;1;25.15;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;1024;5;test_register;1;error;61.45;1;61.47;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;768;4;test_filter;1;pass;4.83;1;4.85;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;medium;768;3;test_login;1;fail;25.04;1;25.06;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;source;1;test_filter;1;pass;4.98;1;5.0;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;medium;768;3;test_register;1;error;24.77;1;24.79;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;source;1;test_login;1;error;5.33;1;5.34;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;768;4;test_login;1;fail;24.91;1;24.93;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;768;5;test_login;1;error;24.87;1;24.88;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;source;1;test_register;1;error;24.93;1;24.94;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;source;3;test_addtocart;1;pass;19.99;1;20.0;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;medium;source;2;test_login;1;fail;24.57;1;24.58;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;source;3;test_login;1;fail;25.15;1;25.18;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;source;4;test_login;1;error;24.81;1;24.82;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;medium;source;5;test_login;1;fail;25.27;1;25.29;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;1024;1;test_login;1;fail;23.92;1;23.94;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;1024;2;test_filter;1;pass;9.14;1;9.15;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;1024;1;test_register;1;fail;24.84;1;24.85;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;1024;2;test_login;1;fail;24.03;1;24.04;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;1024;3;test_login;1;fail;24.13;1;24.14;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;1024;5;test_addtocart;1;pass;5.02;1;5.03;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;1024;4;test_login;1;fail;23.93;1;23.99;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;1024;5;test_filter;1;pass;10.06;1;10.07;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;768;1;test_addtocart;1;pass;6.03;1;6.04;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;1024;5;test_login;1;fail;23.96;1;23.98;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;768;1;test_login;1;fail;23.93;1;23.94;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;768;2;test_filter;1;pass;4.54;1;4.56;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;768;2;test_login;1;fail;23.97;1;24.0;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;768;2;test_register;1;fail;24.75;1;24.76;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;768;4;test_addtocart;1;pass;6.15;1;6.16;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;768;4;test_filter;1;pass;4.58;1;4.59;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;768;3;test_login;1;fail;24.16;1;24.18;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;768;4;test_login;1;fail;24.02;1;24.04;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;768;4;test_register;1;fail;24.76;1;24.77;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;1;test_filter;1;pass;5.13;1;5.14;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;source;2;test_filter;1;pass;4.95;1;4.96;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;768;5;test_login;1;fail;24.54;1;24.56;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;3;test_addtocart;1;fail;6.44;1;6.46;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;1;test_login;1;fail;24.44;1;24.45;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;2;test_login;1;fail;24.09;1;24.1;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;3;test_login;1;fail;24.38;1;24.39;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;3;test_register;1;fail;24.77;1;24.8;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;4;test_filter;1;pass;13.76;1;13.78;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;source;5;test_filter;1;pass;4.85;1;4.86;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250524_164949;shopizer;gpt4o;simple;source;4;test_register;1;fail;24.8;1;24.82;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;5;test_login;1;fail;24.06;1;24.07;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;gpt4o;simple;source;5;test_register;1;fail;24.72;1;24.73;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;llava7bllama3.1.8bHTML;detailed;NO;2;test_register;1;error;24.02;1;24.04;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;llava7bllama3.1.8b;medium;672;1;test_login;1;error;24.93;1;24.95;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_164949;shopizer;llava7bllama3.1.8b;medium;source;1;test_register;1;error;41.59;1;41.61;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;2;test_filter;1;pass;6.15;1;6.61;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;1;test_filter;1;pass;6.21;1;6.68;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;1;test_login;1;pass;7.16;1;7.63;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;3;test_filter;1;pass;5.65;1;5.65;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;2;test_login;1;pass;6.57;1;6.58;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;4;test_filter;1;pass;5.7;1;5.7;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;3;test_login;1;pass;6.67;1;6.67;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;2;test_register;1;pass;7.5;1;7.5;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;5;test_filter;1;pass;5.66;1;5.66;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;4;test_login;1;pass;6.54;1;6.55;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;5;test_login;1;pass;6.5;1;6.5;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;detailed;NO;5;test_register;1;pass;7.42;1;7.42;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;1;test_filter;1;pass;6.1;1;6.1;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;1;test_register;1;pass;7.63;1;7.63;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;2;test_filter;1;pass;5.06;1;5.06;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;3;test_filter;1;pass;5.46;1;5.46;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;2;test_login;1;pass;6.43;1;6.43;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;3;test_login;1;pass;6.28;1;6.28;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;4;test_login;1;fail;5.81;1;5.81;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4oHTML;medium;NO;3;test_register;1;pass;11.49;1;11.49;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;1;test_login;1;pass;26.52;1;26.52;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;5;test_filter;1;pass;29.61;1;29.61;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;medium;NO;5;test_login;1;fail;34.24;1;34.24;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4oHTML;simple;NO;1;test_filter;1;pass;5.18;1;5.18;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;simple;NO;1;test_login;1;pass;6.19;1;6.19;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;simple;NO;2;test_filter;1;pass;4.84;1;4.84;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;simple;NO;2;test_login;1;fail;4.95;1;4.95;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4oHTML;simple;NO;4;test_login;1;pass;4.87;1;4.87;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;simple;NO;3;test_login;1;pass;6.21;1;6.21;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4oHTML;simple;NO;5;test_login;1;fail;5.96;1;5.96;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4oHTML;simple;NO;5;test_register;1;fail;6.11;1;6.11;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;detailed;1024;1;test_filter;1;pass;5.01;1;5.02;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;1;test_login;1;pass;6.15;1;6.15;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;2;test_filter;1;pass;5.68;1;5.68;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;2;test_login;1;pass;5.75;1;5.75;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;3;test_login;1;error;6.96;1;6.96;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;detailed;1024;4;test_addtocart;1;fail;6.3;1;6.3;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;detailed;1024;4;test_filter;1;pass;4.83;1;4.83;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;4;test_login;1;pass;5.94;1;5.94;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;5;test_filter;1;pass;5.58;1;5.58;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;768;1;test_filter;1;pass;5.05;1;5.05;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;5;test_register;1;pass;6.69;1;6.69;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;768;1;test_login;1;pass;5.99;1;5.99;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;768;2;test_filter;1;pass;5.51;1;5.51;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;768;2;test_login;1;pass;5.57;1;5.57;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;1024;2;test_addtocart;1;error;26.9;1;26.9;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;detailed;768;3;test_login;1;pass;5.7;1;5.7;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;768;4;test_filter;1;pass;5.57;1;5.57;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;768;4;test_login;1;pass;6.26;1;6.26;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;source;1;test_filter;1;pass;5.24;1;5.25;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;source;2;test_filter;1;pass;4.93;1;4.93;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;source;2;test_register;1;error;5.6;1;5.6;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;detailed;768;5;test_login;1;pass;38.67;1;38.67;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;source;5;test_login;1;pass;5.88;1;5.88;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;source;2;test_login;1;error;46.4;1;46.4;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;medium;1024;1;test_login;1;pass;5.64;1;5.64;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;source;3;test_login;1;fail;46.59;1;46.6;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;medium;1024;1;test_register;1;error;5.81;1;5.82;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;medium;1024;2;test_filter;1;pass;5.01;1;5.01;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;1024;2;test_login;1;pass;5.82;1;5.82;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;1024;2;test_register;1;fail;5.47;1;5.47;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250524_170958;shopizer;gpt4o;medium;1024;3;test_filter;1;pass;4.75;1;4.76;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;1024;3;test_login;1;pass;5.43;1;5.43;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;1024;4;test_login;1;pass;5.46;1;5.46;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;detailed;source;4;test_login;1;pass;46.75;1;46.75;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;1024;5;test_login;1;pass;5.62;1;5.62;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;1024;5;test_register;1;pass;6.45;1;6.45;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;768;1;test_filter;1;pass;5.31;1;5.31;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250524_170958;shopizer;gpt4o;medium;1024;3;test_register;1;error;25.63;1;25.63;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
